"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57572795";"02";"";"114841647";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-07-11 14:59:07.397";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572796";"03";"18708";"";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-04 18:29:27.005";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572796";"03";"";"106520429";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-04 18:29:27.005";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572797";"04";"";"118639724";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 15:43:45.098";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572797";"04";"5753614";"";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 15:43:45.098";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572798";"05";"5757647";"";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-07-11 15:27:59.138";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572799";"06";"";"106532029";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 16:23:29.741";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572799";"06";"18708";"";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 16:23:29.741";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572800";"07";"";"106532519";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-07-18 21:15:48.946";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572801";"08";"";"106532115";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 16:51:18.35";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572802";"09";"";"110751290";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-07-11 14:23:25.597";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572803";"10";"5753614";"";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 15:49:15.558";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572803";"10";"";"106521943";"";"57444";"LATO SENSU";"";"";"2015";"2";"2015-09-01";"2015-12-31";"";"";"";"REGULAR";"t";"2016-08-22 15:49:15.558";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572804";"01";"5752302";"";"";"57818";"LATO SENSU";"";"NUCLEO DE PÓS-GRADUAÇÃO EM DIREITO - SL 01";"2015";"2";"2015-09-14";"2015-09-18";"23456N2345";"";"55";"REGULAR";"f";"2016-08-24 09:51:51.754";"f";"";"20";"CONSOLIDADA";"";"Presencial";
"57572805";"01";"";"114300215";"";"57992";"TÉCNICO";"";"ESCOLA ESTADUAL DOM NIVALDO MONTE";"2015";"2";"2015-08-31";"2015-10-05";"234N234";"";"40";"REGULAR";"f";"2015-12-01 12:44:18.674";"f";"";"45";"CONSOLIDADA";"";"Presencial";
"57572806";"01";"22741";"";"";"59897";"STRICTO SENSU";"";"Setor V - Sala D5";"2015";"2";"2015-09-08";"2015-12-19";"6M23456";"9";"9";"REGULAR";"f";"2016-05-31 10:14:01.717";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57572806";"01";"102359";"";"";"59897";"STRICTO SENSU";"";"Setor V - Sala D5";"2015";"2";"2015-09-08";"2015-12-19";"6M23456";"9";"9";"REGULAR";"f";"2016-05-31 10:14:01.717";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57572807";"01";"5756357";"";"";"59899";"STRICTO SENSU";"";"Setor V - Sala D5";"2015";"2";"2015-09-08";"2015-12-19";"4M23456";"9";"9";"REGULAR";"f";"2016-02-18 14:56:11.212";"f";"";"75";"CONSOLIDADA";"";"Presencial";
"57572808";"01";"22741";"";"";"59900";"STRICTO SENSU";"";"Setor V - Sala D5";"2015";"2";"2015-09-08";"2015-12-19";"5M23456";"9";"9";"REGULAR";"f";"2016-03-15 11:36:49.506";"f";"";"75";"CONSOLIDADA";"";"Presencial";
"57572808";"01";"5753650";"";"";"59900";"STRICTO SENSU";"";"Setor V - Sala D5";"2015";"2";"2015-09-08";"2015-12-19";"5M23456";"9";"9";"REGULAR";"f";"2016-03-15 11:36:49.506";"f";"";"75";"CONSOLIDADA";"";"Presencial";
"57572809";"01";"26196";"";"23/11 a 27/11 e 30/11 a 04/12/2015, das 14:30h às 17:30h.";"37556";"STRICTO SENSU";"";"SETOR II";"2015";"2";"2015-07-17";"2015-12-18";"5T23";"2";"10";"REGULAR";"f";"2015-12-15 23:47:58.543";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57572810";"01";"25431";"";"Das 9h às 12h30min ";"37546";"STRICTO SENSU";"";"SETOR II - SALA D4";"2015";"2";"2015-07-17";"2015-12-18";"3M12";"3";"10";"REGULAR";"f";"2017-02-22 09:39:03.777";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57572811";"01";"";"109606522";"";"58726";"TÉCNICO";"";"ESCOLA ESTADUAL NEWMAN QUEIROZ";"2015";"2";"2015-09-11";"2016-02-05";"6N234";"";"40";"REGULAR";"f";"2016-03-15 18:17:57.492";"f";"";"33";"CONSOLIDADA";"";"Presencial";
"57572812";"01";"25924";"";"";"45196";"STRICTO SENSU";"";"Departamento de Odontoloiga da UFRN";"2015";"2";"2015-10-02";"2015-12-11";"6M2345";"29";"30";"REGULAR";"f";"2016-02-15 10:43:38.553";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57572813";"IND";"5757610";"";"";"46147";"GRADUAÇÃO";"Campus Central";"A definir";"2015";"2";"2015-07-27";"2015-12-19";"";"";"1";"ENSINO INDIVIDUAL";"f";"2015-12-19 16:30:45.015";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572814";"01";"5757237";"";"";"57844";"LATO SENSU";"";"Sala F5 - Setor V";"2015";"2";"2015-08-31";"2015-09-04";"23456N1234";"";"55";"REGULAR";"f";"2016-12-15 11:01:00.929";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572815";"01";"";"106552331";"";"56606";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-24";"2016-01-04";"2N234";"";"40";"REGULAR";"f";"2016-04-14 11:59:38.502";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57572816";"02";"";"106552331";"";"56606";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-27";"2016-01-07";"5N234";"";"40";"REGULAR";"f";"2016-04-19 21:21:05.774";"f";"";"63";"CONSOLIDADA";"";"Presencial";
"57572817";"01";"";"105114315";"";"56605";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-25";"2016-01-05";"3N234";"";"40";"REGULAR";"f";"2016-04-13 21:29:56.27";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57572818";"02";"";"105114315";"";"56605";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-28";"2016-01-08";"6N234";"";"40";"REGULAR";"f";"2016-04-14 19:47:49.463";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57572819";"01";"";"114333171";"";"56612";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-26";"2015-12-02";"4N234";"";"40";"REGULAR";"f";"2015-12-11 21:10:44.245";"f";"";"62";"CONSOLIDADA";"";"Presencial";
"57572820";"02";"";"114333171";"";"56612";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-25";"2015-12-01";"3N234";"";"40";"REGULAR";"f";"2015-12-11 21:15:22.961";"f";"";"59";"CONSOLIDADA";"";"Presencial";
"57572821";"01";"";"106944901";"";"56607";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-27";"2016-01-07";"5N234";"";"40";"REGULAR";"f";"2017-05-29 14:43:18.207";"f";"";"71";"CONSOLIDADA";"";"Presencial";
"57572822";"02";"";"106944901";"";"56607";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-24";"2016-01-04";"2N234";"";"40";"REGULAR";"f";"2015-12-12 02:38:27.852";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57572823";"01";"";"114333171";"";"56608";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-28";"2015-12-04";"6N234";"";"40";"REGULAR";"f";"2015-12-11 21:13:49.015";"f";"";"61";"CONSOLIDADA";"";"Presencial";
"57572824";"02";"";"114333171";"";"56608";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"2015";"2";"2015-08-26";"2015-12-02";"4N234";"";"40";"REGULAR";"f";"2015-12-11 21:12:20.286";"f";"";"64";"CONSOLIDADA";"";"Presencial";
"57572825";"01";"23487";"";"";"60013";"STRICTO SENSU";"";"Departamento de Farmácia";"2015";"2";"2015-09-08";"2015-09-30";"7M123  23456N123";"";"5";"REGULAR";"f";"2015-12-01 13:16:23.205";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57572826";"02";"";"110776202";"";"57993";"TÉCNICO";"";"ESCOLA ESTADUAL PADRE JOSE MARIA BIEZINGER";"2015";"2";"2015-07-20";"2015-08-03";"2345N234";"";"40";"REGULAR";"f";"2015-09-08 01:12:11.288";"f";"";"27";"CONSOLIDADA";"";"Presencial";
"57572828";"03A";"26270";"";"";"25854";"GRADUAÇÃO";"Campus Central";"Sala II";"2015";"2";"2015-07-27";"2015-12-19";"3T12 5T123";"";"20";"REGULAR";"f";"2015-12-15 21:50:52.162";"f";"57572827";"102";"CONSOLIDADA";"";"Presencial";
"57572828";"03A";"5757383";"";"";"25854";"GRADUAÇÃO";"Campus Central";"Sala II";"2015";"2";"2015-07-27";"2015-12-19";"3T12 5T123";"";"20";"REGULAR";"f";"2015-12-15 21:50:52.162";"f";"57572827";"102";"CONSOLIDADA";"";"Presencial";
"57572828";"03A";"17729";"";"";"25854";"GRADUAÇÃO";"Campus Central";"Sala II";"2015";"2";"2015-07-27";"2015-12-19";"3T12 5T123";"";"20";"REGULAR";"f";"2015-12-15 21:50:52.162";"f";"57572827";"102";"CONSOLIDADA";"";"Presencial";
"57572829";"03B";"5757383";"";"Turma clonada a partir da turma 2015.2 - DBF0202 T03A";"25854";"GRADUAÇÃO";"Campus Central";"Sala II";"2015";"2";"2015-07-27";"2015-12-19";"3T12 5T123";"";"20";"REGULAR";"f";"2015-12-15 21:50:53.631";"f";"57572827";"102";"CONSOLIDADA";"";"Presencial";
"57572829";"03B";"17729";"";"Turma clonada a partir da turma 2015.2 - DBF0202 T03A";"25854";"GRADUAÇÃO";"Campus Central";"Sala II";"2015";"2";"2015-07-27";"2015-12-19";"3T12 5T123";"";"20";"REGULAR";"f";"2015-12-15 21:50:53.631";"f";"57572827";"102";"CONSOLIDADA";"";"Presencial";
"57572829";"03B";"26270";"";"Turma clonada a partir da turma 2015.2 - DBF0202 T03A";"25854";"GRADUAÇÃO";"Campus Central";"Sala II";"2015";"2";"2015-07-27";"2015-12-19";"3T12 5T123";"";"20";"REGULAR";"f";"2015-12-15 21:50:53.631";"f";"57572827";"102";"CONSOLIDADA";"";"Presencial";
"57572831";"03A";"5756302";"";"";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:06.792";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572831";"03A";"5753082";"";"";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:06.792";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572831";"03A";"5757383";"";"";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:06.792";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572831";"03A";"17729";"";"";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:06.792";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572832";"03B";"5756302";"";"Turma clonada a partir da turma 2015.2 - DBF0208 T03A";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:05.507";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572832";"03B";"5757383";"";"Turma clonada a partir da turma 2015.2 - DBF0208 T03A";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:05.507";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572832";"03B";"17729";"";"Turma clonada a partir da turma 2015.2 - DBF0208 T03A";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:05.507";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572832";"03B";"5753082";"";"Turma clonada a partir da turma 2015.2 - DBF0208 T03A";"2045900";"GRADUAÇÃO";"Campus Central";"Anfiteatro DBF";"2015";"2";"2015-07-27";"2015-12-19";"3T12";"";"30";"REGULAR";"f";"2015-12-11 08:45:05.507";"f";"57572830";"34";"CONSOLIDADA";"";"Presencial";
"57572833";"01";"5756347";"";"";"55937";"LATO SENSU";"";"2D2";"2015";"2";"2015-10-17";"2015-12-12";"7M12345  7T12345";"";"75";"REGULAR";"f";"2016-04-15 00:02:53.5";"f";"";"40";"CONSOLIDADA";"";"Presencial";
"57572834";"01";"";"96521146";"";"53387";"LATO SENSU";"";"João Camara";"2015";"2";"2015-09-05";"2015-09-06";"1M12345 7M1234  7T23456";"";"55";"REGULAR";"f";"2015-11-18 00:03:57.07";"f";"";"14";"CONSOLIDADA";"";"Presencial";
"57572837";"01";"";"114305448";"";"2040807";"LATO SENSU";"";"Sala "i" 3";"2015";"2";"2015-08-10";"2015-08-15";"7M12345  7T12345  23456N1234";"";"40";"REGULAR";"f";"2015-12-16 15:19:00.266";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572838";"01";"25982";"";"Tema: Direitos Sociais, Fundamentais e Acesso à Justiça";"59071";"STRICTO SENSU";"";"Sala 02 - PPGD (turma MP)";"2015";"2";"2015-09-10";"2015-10-15";"5T23456";"";"12";"REGULAR";"f";"2015-12-14 17:21:45.398";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57572839";"02";"5756445";"";"";"56111";"LATO SENSU";"";"";"2015";"2";"2015-09-08";"2015-10-19";"";"";"";"REGULAR";"t";"2015-11-07 21:02:52.986";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572840";"03";"5756445";"";"";"56111";"LATO SENSU";"";"";"2015";"2";"2015-09-08";"2015-10-19";"";"";"";"REGULAR";"t";"2015-11-07 21:03:55.282";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572841";"04";"5756445";"";"";"56111";"LATO SENSU";"";"";"2015";"2";"2015-09-08";"2015-10-19";"";"";"";"REGULAR";"t";"2015-11-07 21:04:42.777";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572842";"05";"5756445";"";"";"56111";"LATO SENSU";"";"";"2015";"2";"2015-09-08";"2015-10-19";"";"";"";"REGULAR";"t";"2015-11-07 21:07:03.142";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57572843";"01";"";"109606305";"";"57246";"TÉCNICO";"";"ESCOLA ESTADUAL JUSCELINO KUBITSCHEK";"2015";"2";"2015-09-08";"2015-11-10";"23N234";"";"40";"REGULAR";"f";"2016-02-22 07:45:54.171";"f";"";"45";"CONSOLIDADA";"";"Presencial";
"57572853";"01";"";"110157942";"";"57164";"TÉCNICO";"";"ESCOLA ESTADUAL VALDEMIRO PEDRO";"2015";"2";"2015-08-26";"2015-12-09";"4N234";"";"40";"REGULAR";"f";"2016-01-01 18:10:54.092";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"57572854";"01";"";"110701209";"";"57173";"TÉCNICO";"";"ESCOLA ESTADUAL VALDEMIRO PEDRO";"2015";"2";"2015-08-27";"2015-12-10";"5N234";"";"40";"REGULAR";"f";"2016-08-19 13:22:49.5";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572855";"01";"";"107404804";"";"57166";"TÉCNICO";"";"ESCOLA ESTADUAL VALDEMIRO PEDRO";"2015";"2";"2015-08-25";"2015-12-01";"3N234";"";"40";"REGULAR";"f";"2016-02-16 11:46:05.387";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57572856";"01";"";"107399380";"";"57169";"TÉCNICO";"";"ESCOLA ESTADUAL VALDEMIRO PEDRO";"2015";"2";"2015-08-24";"2015-12-28";"2N234";"";"40";"REGULAR";"f";"2017-03-06 18:40:26.449";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572857";"01";"";"107399380";"";"57167";"TÉCNICO";"";"ESCOLA ESTADUAL VALDEMIRO PEDRO";"2015";"2";"2015-08-28";"2015-12-04";"6N234";"";"40";"REGULAR";"f";"2017-01-26 14:29:13.938";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57572858";"01";"";"106441724";"";"53409";"LATO SENSU";"";"AUDITÓRIO DO DEPTO DE FISIOTERAPIA";"2015";"2";"2015-09-11";"2015-09-13";"17M2345  7T2345  6N1234";"";"55";"REGULAR";"f";"2016-06-10 12:51:19.858";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572859";"02";"5755037";"";"";"54489";"RESIDÊNCIA";"";"HUAB";"2015";"2";"2015-08-12";"2015-12-17";"5T23456";"";"50";"REGULAR";"f";"2016-02-11 16:39:11.411";"f";"";"95";"CONSOLIDADA";"";"Presencial";
"57572860";"35";"19101";"";"";"18798";"TÉCNICO";"";"Sala M";"2015";"2";"2015-07-27";"2015-12-12";"6M456";"";"1";"REGULAR";"f";"2015-12-17 22:31:51.999";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"57572862";"01";"5751872";"";"";"57848";"LATO SENSU";"";"Sala F5 - Setor V";"2015";"2";"2015-09-14";"2015-09-18";"23456N1234";"";"55";"REGULAR";"f";"2016-12-15 11:07:52.373";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572868";"01";"5757604";"";"";"21593";"GRADUAÇÃO";"Campus Central";"Sala da Chefia";"2015";"2";"2015-07-27";"2015-12-19";"2T1234";"";"5";"REGULAR";"f";"2015-12-14 19:22:18.555";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57572868";"01";"5757602";"";"";"21593";"GRADUAÇÃO";"Campus Central";"Sala da Chefia";"2015";"2";"2015-07-27";"2015-12-19";"2T1234";"";"5";"REGULAR";"f";"2015-12-14 19:22:18.555";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57572874";"01";"5752154";"";"";"59212";"LATO SENSU";"";"Departamento de Educação Física";"2015";"2";"2015-08-29";"2015-08-30";"17M2345  17T3456";"";"80";"REGULAR";"f";"2016-11-22 11:08:18.955";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572875";"02";"2302591";"";"TEMA DO SEMINÁRIO: MEIOS DE IMPUGNAÇÃO NO NOVO CÓDIGO DE PROCESSO CIVIL.";"59072";"STRICTO SENSU";"";"SALA 02 - PPGD - (TURMA MPRN)";"2015";"2";"2015-10-02";"2015-11-06";"6T23456";"1";"13";"REGULAR";"f";"2015-12-14 11:46:44.122";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572876";"01";"";"109742114";"";"59343";"LATO SENSU";"";"Sala 2 do NPJ";"2015";"2";"2015-09-17";"2015-10-02";"56N234";"";"50";"REGULAR";"f";"2016-11-17 13:56:44.863";"f";"";"18";"CONSOLIDADA";"";"Presencial";
"57572877";"01";"";"111520901";"";"59804";"LATO SENSU";"";"Mini auditorio Oriano de Almeida Escola de Musica";"2015";"2";"2015-09-28";"2015-10-10";"7M2345  23456N1234";"";"56";"REGULAR";"f";"2016-04-25 14:47:41.849";"f";"";"44";"ABERTA";"";"Presencial";
"57572878";"01";"34240";"";"";"59805";"LATO SENSU";"";"Mini auditorio Oriano de Almeida Escola de Musica";"2015";"2";"2015-10-19";"2015-10-24";"7M2345  23456N1234";"";"56";"REGULAR";"f";"2017-03-20 08:53:27.908";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57572879";"01";"5755544";"";"";"59806";"LATO SENSU";"";"Mini auditorio Oriano de Almeida Escola de Musica";"2015";"2";"2015-11-09";"2015-11-14";"7M2345  23456N1234";"";"56";"REGULAR";"f";"2017-06-07 15:28:10.61";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57572880";"01";"";"85736882";"";"59807";"LATO SENSU";"";"Mini auditorio Oriano de Almeida Escola de Musica";"2015";"2";"2015-12-07";"2015-12-12";"7M2345  23456N1234";"";"56";"REGULAR";"f";"2016-06-08 15:32:16.498";"f";"";"24";"ABERTA";"";"Presencial";
"57572881";"01";"5752277";"";"";"38936";"STRICTO SENSU";"";"Ciscpet";"2015";"2";"2015-09-21";"2015-12-20";"35T34";"7";"15";"REGULAR";"f";"2015-12-17 16:00:02.438";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572881";"01";"5752272";"";"";"38936";"STRICTO SENSU";"";"Ciscpet";"2015";"2";"2015-09-21";"2015-12-20";"35T34";"7";"15";"REGULAR";"f";"2015-12-17 16:00:02.438";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572881";"01";"5753880";"";"";"38936";"STRICTO SENSU";"";"Ciscpet";"2015";"2";"2015-09-21";"2015-12-20";"35T34";"7";"15";"REGULAR";"f";"2015-12-17 16:00:02.438";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572882";"01";"5752986";"";"";"53389";"LATO SENSU";"";"São Miguel do Gostoso";"2015";"2";"2015-09-19";"2015-09-20";"17M12345  7T23456";"";"50";"REGULAR";"f";"2015-12-18 09:19:59.592";"f";"";"15";"CONSOLIDADA";"";"Presencial";
"57572883";"36";"19101";"";"";"18798";"TÉCNICO";"";"Sala 'M'";"2015";"2";"2015-07-27";"2015-12-12";"6M345";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57572884";"01";"21794";"";"";"38926";"STRICTO SENSU";"";"Laboratório de Sig do DG";"2015";"2";"2015-10-26";"2015-12-20";"234T3456";"3";"10";"REGULAR";"f";"2015-12-11 17:43:46.769";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57572885";"01";"";"109536719";"";"56903";"TÉCNICO";"";"FLOCA";"2015";"2";"2015-09-09";"2015-12-16";"4N234";"";"40";"REGULAR";"f";"2016-04-11 15:45:29.443";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57572886";"02";"";"113839044";"";"57988";"TÉCNICO";"";"SERRA DE SÃO BENTO";"2015";"2";"2015-09-02";"2015-12-31";"4N234";"";"40";"REGULAR";"f";"2016-02-15 19:44:21.845";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572887";"01";"";"109534833";"";"58078";"TÉCNICO";"";"ESCOLA ESTADUAL EDGAR BARBOSA";"2015";"2";"2015-07-21";"2015-11-08";"456N234";"";"40";"REGULAR";"f";"2017-03-17 09:54:36.321";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572888";"01";"";"106103579";"";"57281";"LATO SENSU";"";"Prédio de Pós-graduação";"2015";"2";"2015-09-11";"2015-10-02";"7M2345  7T2345  6N1234";"";"16";"REGULAR";"f";"2015-12-12 09:36:52.324";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57572889";"01";"24344";"";"";"53318";"LATO SENSU";"";"Setor V D2";"2015";"2";"2015-09-11";"2015-09-19";"7M2345  7T2345  6N1234";"";"40";"REGULAR";"f";"2016-02-23 15:53:54.479";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57572890";"01";"";"106962491";"";"60039";"STRICTO SENSU";"";"Auditório do ICE 1";"2015";"2";"2015-11-10";"2015-12-10";"35T234";"13";"20";"REGULAR";"f";"2016-02-29 17:01:09.256";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572891";"01";"";"115708317";"Criação, Manuseio e Experimentação Animal ";"54892";"STRICTO SENSU";"";"Laboratório de Ensino de Parasitologia e LABMAT";"2015";"2";"2015-07-27";"2015-12-19";"2N34";"5";"15";"REGULAR";"f";"2015-12-11 16:05:47.754";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57572891";"01";"";"112797568";"Criação, Manuseio e Experimentação Animal ";"54892";"STRICTO SENSU";"";"Laboratório de Ensino de Parasitologia e LABMAT";"2015";"2";"2015-07-27";"2015-12-19";"2N34";"5";"15";"REGULAR";"f";"2015-12-11 16:05:47.754";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57572891";"01";"";"115708205";"Criação, Manuseio e Experimentação Animal ";"54892";"STRICTO SENSU";"";"Laboratório de Ensino de Parasitologia e LABMAT";"2015";"2";"2015-07-27";"2015-12-19";"2N34";"5";"15";"REGULAR";"f";"2015-12-11 16:05:47.754";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57572891";"01";"26049";"";"Criação, Manuseio e Experimentação Animal ";"54892";"STRICTO SENSU";"";"Laboratório de Ensino de Parasitologia e LABMAT";"2015";"2";"2015-07-27";"2015-12-19";"2N34";"5";"15";"REGULAR";"f";"2015-12-11 16:05:47.754";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57572892";"01";"22739";"";"";"60040";"LATO SENSU";"";"SINFO";"2015";"2";"2015-10-19";"2015-10-23";"123456N234";"";"200";"REGULAR";"f";"2017-03-24 06:54:03.133";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57572893";"01";"5752713";"";"";"45197";"STRICTO SENSU";"";"Departamento de Odontoloiga da UFRN";"2015";"2";"2015-08-03";"2015-12-23";"3T56  3N12";"9";"25";"REGULAR";"f";"2016-01-14 08:27:14.167";"f";"";"0";"CONSOLIDADA";"";"Presencial";
